budget;id;original_language;popularity;release_date;revenue;runtime;spoken_languages;tagline;title_x;vote_average;vote_count;movie_id;title_y;;;;;;;;
13000000;9950;en;12.321302;2006-03-16;2636637;125.0;['English', 'Polski'];;Find Me Guilty;6.5;138;9950;Find Me Guilty;;;;;;;;
13000000;84892;en;43.444135;2012-09-20;33400000;102.0;['English'];We are infinite.;The Perks of Being a Wallflower;7.7;2968;84892;The Perks of Being a Wallflower;;;;;;;;
3000000;24227;en;1.279106;1993-05-14;1200000;87.0;['English'];You have the right to remain silent... permanently.;Excessive Force;4.5;10;24227;Excessive Force;;;;;;;;
13000000;9672;en;3.680896;2006-11-16;1151330;110.0;['English', 'Deutsch'];There's more to the story than you know;Infamous;6.4;60;9672;Infamous;;;;;;;;
0;44853;en;2.996284;2000-12-29;0;120.0;['English'];Everything has a price.;The Claim;5.6;17;44853;The Claim;;;;;;;;
13000000;157544;en;10.475368;2015-07-24;1784763;91.0;['English', 'Deutsch'];For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.;The Vatican Tapes;4.6;243;157544;The Vatican Tapes;;;;;;;;
14350531;59678;en;30.952377;2011-05-12;3964682;88.0;['English'];Inner City vs. Outer Space;Attack the Block;6.3;733;59678;Attack the Block;;;;;;;;
10000000;79777;en;4.267466;2011-12-23;303877;127.0;['Bosanski', 'Hrvatski', 'English', 'Srpski'];Love can change what we want… war can change who we are;In the Land of Blood and Honey;5.8;45;79777;In the Land of Blood and Honey;;;;;;;;
13000000;158011;en;34.532418;2013-03-14;68572378;94.0;['English'];There are 188 million 911 calls a year. This one made it personal.;The Call;6.6;1257;158011;The Call;;;;;;;;
0;407887;ko;6.116436;2016-07-27;0;110.0;['English', '한국어/조선말'];The Odds Were 5000 to 1 … One was all They Needed.;Operation Chromite;5.8;29;407887;Operation Chromite;;;;;;;;
0;17043;en;1.714972;2002-07-26;33082548;90.0;['English'];His First Big-Screen Adventure!;The Crocodile Hunter: Collision Course;5.3;34;17043;The Crocodile Hunter: Collision Course;;;;;;;;
13000000;8952;en;19.664699;2009-01-18;10652035;98.0;['English'];The Conman who wouldn't go straight.;I Love You Phillip Morris;6.4;503;8952;I Love You Phillip Morris;;;;;;;;
12000000;62204;xx;6.537986;1981-12-15;55260558;100.0;['No Language'];;Quest for Fire;7.1;109;62204;Quest for Fire;;;;;;;;
12500000;13435;en;13.349012;2002-12-19;23367586;120.0;['English', '日本語', 'Pусский', 'Español'];Antwone Fisher is at war... with himself.;Antwone Fisher;6.7;137;13435;Antwone Fisher;;;;;;;;
0;17187;en;6.796079;2002-11-22;0;108.0;['English'];In everyone's life there's that one person who makes all the difference.;The Emperor's Club;6.9;96;17187;The Emperor's Club;;;;;;;;
12500000;319;en;35.268557;1993-09-09;12281551;120.0;['English', 'Italiano'];Stealing, Cheating, Killing. Who said romance was dead?;True Romance;7.5;749;319;True Romance;;;;;;;;
3100000;59457;en;7.453347;2010-07-15;0;111.0;['English'];What are the consequences of giving birth to your dead boyfriend?;Womb;5.9;92;59457;Womb;;;;;;;;
12500000;9504;en;13.939054;1992-09-15;10725228;100.0;['English'];Lie. Cheat. Steal. All in a day’s work.;Glengarry Glen Ross;7.5;323;9504;Glengarry Glen Ross;;;;;;;;
13000000;37414;en;11.892615;2010-02-19;0;109.0;['English'];Nobody See's It Coming;The Killer Inside Me;6.0;173;37414;The Killer Inside Me;;;;;;;;
0;6217;en;5.69872;1982-04-02;0;118.0;['English'];They are something more than lovers who are about to become something less than human.;Cat People;6.0;94;6217;Cat People;;;;;;;;
12500000;26688;en;8.780512;2009-09-09;27206120;101.0;['English'];The Sisters of Theta Pi Are Dying To Keep a Secret.;Sorority Row;5.4;177;26688;Sorority Row;;;;;;;;
0;43867;en;4.021389;1937-09-03;0;101.0;['Español', 'English'];The most thrilling swordfight ever filmed...;The Prisoner of Zenda;8.4;11;43867;The Prisoner of Zenda;;;;;;;;
12000000;6615;en;15.817096;2007-10-12;11293663;106.0;['English', 'Español'];The search for true love begins outside the box.;Lars and the Real Girl;7.1;509;6615;Lars and the Real Girl;;;;;;;;
12500000;14574;en;34.821223;2008-05-07;20416563;94.0;['English'];Lines may divide us, but hope will unite us.;The Boy in the Striped Pyjamas;7.7;1451;14574;The Boy in the Striped Pyjamas;;;;;;;;
12800000;16;en;22.022228;2000-05-17;40031879;140.0;['English'];You don't need eyes to see.;Dancer in the Dark;7.6;377;16;Dancer in the Dark;;;;;;;;
0;39780;en;0.139384;1997-12-31;0;132.0;['Français', 'English'];They dared to play the game of love, faith, and chance.;Oscar and Lucinda;6.2;25;39780;Oscar and Lucinda;;;;;;;;
12500000;21612;en;2.950618;1996-01-26;1227324;99.0;['Italiano', 'English'];One family, one murder, too many lies.;The Funeral;7.3;31;21612;The Funeral;;;;;;;;
15000000;36691;en;7.497306;2009-09-07;5024782;90.0;['English'];Ben loves his family almost as much as he loves himself;Solitary Man;5.8;84;36691;Solitary Man;;;;;;;;
20000000;23631;en;26.396191;2010-09-01;31327899;105.0;['English', 'Español'];He was given an offer he couldn't refuse...;Machete;6.3;1150;23631;Machete;;;;;;;;
12500000;45324;en;6.546037;2010-09-16;1083683;108.0;['English', 'Français'];Honor. Integrity. Principles. Everything is negotiable.;Casino Jack;6.0;94;45324;Casino Jack;;;;;;;;
12300000;12144;en;28.670193;1988-11-18;84460846;69.0;['English'];A new adventure is born.;The Land Before Time;7.0;640;12144;The Land Before Time;;;;;;;;
0;11658;ko;9.572705;2004-02-05;15;140.0;['한국어/조선말'];;Tae Guk Gi: The Brotherhood of War;7.4;133;11658;Tae Guk Gi: The Brotherhood of War;;;;;;;;
12500000;56601;en;0.903529;2010-04-01;3878993;118.0;['English'];Dream for the fences.;The Perfect Game;6.3;30;56601;The Perfect Game;;;;;;;;
8000000;9552;en;47.584643;1973-12-26;441306145;122.0;['Deutsch', 'Français', 'Latin', 'العربية', 'ελληνικά', 'English'];Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.;The Exorcist;7.5;2005;9552;The Exorcist;;;;;;;;
7000000;578;en;50.152327;1975-06-18;470654000;124.0;['English'];Don't go in the water.;Jaws;7.5;2542;578;Jaws;;;;;;;;
11000000;2105;en;60.767168;1999-07-09;235483004;95.0;['English'];There's nothing like your first piece.;American Pie;6.4;2296;2105;American Pie;;;;;;;;
12516654;126319;fr;;;;;;;;;;;;;;;;;;;
25000000;10136;en;15.26213;1986-12-12;79817939;94.0;['Český', 'English', 'Italiano'];Eddie Murphy is the chosen one.;The Golden Child;5.6;304;10136;The Golden Child;;;;;;;;
12000000;67660;en;6.035152;2012-04-16;96070507;122.0;['English'];Let the mind games begin.;Think Like a Man;6.9;281;67660;Think Like a Man;;;;;;;;
12000000;10611;en;10.297189;2002-04-01;75781642;102.0;['English'];Everyone's gettin' lined up.;Barbershop;6.2;137;10611;Barbershop;;;;;;;;
12000000;154;en;;;;;;;;;;;;;;;;;;;
15000000;3049;en;41.249004;1994-02-04;107217396;86.0;['English'];He's the best there is! (Actually, he's the only one there is.);Ace Ventura: Pet Detective;6.4;1648;3049;Ace Ventura: Pet Detective;;;;;;;;
12000000;860;en;23.161754;1983-06-03;79567667;114.0;['English'];Is it a game, or is it real?;WarGames;7.0;504;860;WarGames;;;;;;;;
12000000;9281;en;19.195399;1985-02-08;68706993;113.0;['Deutsch', 'English'];A big city cop. A small country boy. They have nothing in common... but a murder.;Witness;7.0;375;9281;Witness;;;;;;;;
12000000;75674;en;21.958055;2012-02-24;81272766;110.0;['English', 'Pусский'];The only easy day was yesterday;Act of Valor;6.3;417;75674;Act of Valor;;;;;;;;
12000000;9762;en;45.477802;2006-08-11;114194847;104.0;['English'];Every Second Chance Begins With a First Step;Step Up;6.7;1060;9762;Step Up;;;;;;;;
12000000;3179;en;12.60629;1996-12-15;0;81.0;['Český', 'English'];Coming to a screen bigger than your TV.;Beavis and Butt-Head Do America;6.5;168;3179;Beavis and Butt-Head Do America;;;;;;;;
12000000;184;en;40.631671;1997-12-24;39673162;154.0;['English'];Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?;Jackie Brown;7.3;1514;184;Jackie Brown;;;;;;;;
12000000;13335;en;26.219598;2008-04-25;43493123;107.0;['English'];This time they're running from the joint.;Harold & Kumar Escape from Guantanamo Bay;6.2;497;13335;Harold & Kumar Escape from Guantanamo Bay;;;;;;;;
15000000;76726;en;64.504747;2012-02-01;145000000;84.0;['English'];What are you capable of?;Chronicle;6.6;1935;76726;Chronicle;;;;;;;;
12000000;10269;en;3.389249;1983-11-18;30400000;132.0;['English'];;Yentl;6.2;51;10269;Yentl;;;;;;;;
5000000;36819;en;14.779537;1981-07-13;42365581;116.0;['English'];All the dreams you've ever had and not just the good ones.;Time Bandits;6.6;249;36819;Time Bandits;;;;;;;;
12000000;17130;en;6.703319;2002-02-15;61141030;93.0;['English'];Dreams change. Friends are forever;Crossroads;4.7;158;17130;Crossroads;;;;;;;;
12000000;57214;en;49.070321;2012-03-01;100000000;88.0;['English'];Witness it;Project X;6.5;1564;57214;Project X;;;;;;;;
12000000;11202;en;21.933822;1970-01-25;89800000;172.0;['English'];The Rebel Warrior;Patton;7.3;323;11202;Patton;;;;;;;;
12000000;9357;en;20.624896;2002-08-21;52223306;96.0;['English'];The things that we fear the most have already happened to us...;One Hour Photo;6.6;435;9357;One Hour Photo;;;;;;;;
12000000;13812;en;8.083995;2008-10-10;40855419;89.0;['English'];Contain The Truth.;Quarantine;5.5;339;13812;Quarantine;;;;;;;;
12000000;9030;en;11.135734;2008-02-01;56309766;98.0;['Español', 'English'];How can you believe your eyes when they're not yours?;The Eye;5.5;281;9030;The Eye;;;;;;;;
12000000;19084;en;;;;;;;;;;;;;;;;;;;
12000000;8386;en;11.510281;2001-12-21;31155435;93.0;['English'];They've got their degrees all rolled up.;How High;6.3;218;8386;How High;;;;;;;;
0;10437;en;15.085981;1992-12-10;27281507;85.0;['English'];;The Muppet Christmas Carol;7.2;212;10437;The Muppet Christmas Carol;;;;;;;;
12000000;1360;en;18.422327;2002-08-29;56298474;123.0;['English', 'Français', 'Pусский'];Prepare to be seduced;Frida;7.3;383;1360;Frida;;;;;;;;
12000000;101267;en;8.410688;2012-06-28;32726956;93.0;['English'];Be yourself and you can be anything;Katy Perry: Part of Me;6.5;85;101267;Katy Perry: Part of Me;;;;;;;;
12000000;222935;en;74.358971;2014-05-16;307166834;125.0;['English'];One Sick Love Story;The Fault in Our Stars;7.6;3759;222935;The Fault in Our Stars;;;;;;;;
12000000;10220;en;18.422008;1998-09-11;22921898;121.0;['Pусский', 'English', 'עִבְרִית'];Trust everyone... But always cut the cards.;Rounders;6.9;439;10220;Rounders;;;;;;;;
0;284296;en;15.896312;2014-12-12;25434291;102.0;['English'];;Top Five;6.3;210;284296;Top Five;;;;;;;;
12000000;31915;en;8.61659;1979-01-01;54000000;102.0;['English'];;Prophecy;5.4;25;31915;Prophecy;;;;;;;;
12000000;11601;en;6.044161;1999-09-10;21133087;99.0;['English'];In every mind there is a door that should never be opened.;Stir of Echoes;6.5;330;11601;Stir of Echoes;;;;;;;;
12000000;205220;en;29.019504;2013-11-01;100129872;98.0;['English'];These two unlikely companions are on a journey to find her long lost son.;Philomena;7.4;579;205220;Philomena;;;;;;;;
0;11354;en;6.2464;2005-01-23;0;118.0;['English'];Sometimes what tears us apart helps us put it back together.;The Upside of Anger;6.4;72;11354;The Upside of Anger;;;;;;;;
0;16241;en;5.315213;1978-10-05;0;125.0;['English'];If they survive...will we?;The Boys from Brazil;6.6;101;16241;The Boys from Brazil;;;;;;;;
12000000;14191;en;16.931846;2006-03-03;23006849;104.0;['English'];A Fish-Out-Of-Water Comedy.;Aquamarine;5.8;364;14191;Aquamarine;;;;;;;;
12000000;286565;en;64.610671;2015-06-18;85512300;109.0;['English'];Get Lost. Get Found.;Paper Towns;6.1;1937;286565;Paper Towns;;;;;;;;
0;26710;en;4.480167;2004-01-09;51;86.0;['English'];;My Baby's Daddy;4.3;15;26710;My Baby's Daddy;;;;;;;;
12000000;129670;en;29.223881;2013-09-21;17654912;115.0;['English', 'Español'];Life's not about winning or losing. It's about how you get there in the end.;Nebraska;7.4;636;129670;Nebraska;;;;;;;;
0;9059;en;7.710797;1995-01-13;0;92.0;['English'];Ready for your deadtime story?;Tales from the Crypt: Demon Knight;6.7;94;9059;Tales from the Crypt: Demon Knight;;;;;;;;
12000000;34549;en;;;;;;;;;;;;;;;;;;;
12000000;57157;en;16.183746;2011-12-16;22939027;94.0;['English'];Everyone gets old. Not everyone grows up.;Young Adult;5.6;364;57157;Young Adult;;;;;;;;
12000000;1948;en;47.992817;2006-08-31;42931041;88.0;['English', 'Español', '한국어/조선말'];There are a thousand ways to raise your adrenaline. Today, Chev Chelios will need every single one.;Crank;6.6;1151;1948;Crank;;;;;;;;
0;28353;en;1.20245;1997-08-06;13960203;93.0;['English'];;Def Jam's How to Be a Player;5.3;8;28353;Def Jam's How to Be a Player;;;;;;;;
12000000;46889;en;0.700792;1998-10-30;12902790;100.0;['English'];;Living Out Loud;5.3;11;46889;Living Out Loud;;;;;;;;
0;38093;en;10.409253;2010-05-14;21520719;100.0;['English'];In this game every shot counts.;Just Wright;6.1;99;38093;Just Wright;;;;;;;;
0;14976;en;14.345428;2008-10-03;0;113.0;['English'];;Rachel Getting Married;6.1;163;14976;Rachel Getting Married;;;;;;;;
12000000;11027;en;6.803763;1981-03-20;0;122.0;['English'];You Will Feel The Heat;The Postman Always Rings Twice;6.4;110;11027;The Postman Always Rings Twice;;;;;;;;
0;3635;en;19.944479;2003-08-31;31466789;101.0;['English'];Discover the mystery behind the legend.;Girl with a Pearl Earring;6.4;377;3635;Girl with a Pearl Earring;;;;;;;;
14000000;387;de;26.967494;1981-09-16;85000000;149.0;['Deutsch', 'English', 'Français'];When the hunters become the hunted;Das Boot;7.9;613;387;Das Boot;;;;;;;;
12000000;6020;en;3.444542;2002-03-22;0;93.0;['English'];;Sorority Boys;4.6;47;6020;Sorority Boys;;;;;;;;
0;122906;en;74.817641;2013-08-16;87100449;123.0;['English'];What if every moment in life came with a second chance?;About Time;7.8;2067;122906;About Time;;;;;;;;
0;9550;zh;21.064082;2004-05-19;92863945;119.0;['普通话'];;House of Flying Daggers;7.1;439;9550;House of Flying Daggers;;;;;;;;
12000000;60599;en;16.40512;2012-09-14;35485056;100.0;['English'];Power is the best alibi.;Arbitrage;6.1;294;60599;Arbitrage;;;;;;;;
12000000;227719;en;32.940597;2015-01-30;32248241;106.0;['English'];Today is better the second time around;Project Almanac;6.4;933;227719;Project Almanac;;;;;;;;
12000000;14299;en;13.427427;2008-12-05;0;109.0;['English'];;Cadillac Records;6.9;86;14299;Cadillac Records;;;;;;;;
0;19419;en;5.359381;2000-05-12;0;81.0;['English'];;Screwed;4.9;23;19419;Screwed;;;;;;;;
8000000;12088;en;8.708229;1992-09-30;6739141;95.0;['English'];The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.;Fortress;5.7;168;12088;Fortress;;;;;;;;
12000000;14799;en;4.330428;2006-11-22;5542025;86.0;['English'];;For Your Consideration;5.9;43;14799;For Your Consideration;;;;;;;;
0;9466;en;7.594593;1998-09-07;0;113.0;['English'];A funny look at people who will do anything to get famous... or stay famous.;Celebrity;6.0;111;9466;Celebrity;;;;;;;;
12000000;7510;en;4.770195;2006-10-27;6754898;116.0;['English'];Ever have one of those lives?;Running with Scissors;5.8;78;7510;Running with Scissors;;;;;;;;
12000000;31246;en;1.623338;2003-06-20;4922166;90.0;['English'];The tale of two American Idols.;From Justin to Kelly;3.0;23;31246;From Justin to Kelly;;;;;;;;
12000000;61752;en;2.993939;1996-03-22;4939939;108.0;['English'];A fresh, sassy and sexy comedy!;Girl 6;5.7;16;61752;Girl 6;;;;;;;;
12000000;10944;en;10.536092;2003-09-09;23;119.0;['English'];Everything you know about desire is dead wrong.;In the Cut;4.6;89;10944;In the Cut;;;;;;;;
12000000;10362;en;8.290636;2008-11-19;3148182;110.0;['English'];;Two Lovers;6.6;154;10362;Two Lovers;;;;;;;;
0;14778;en;3.603842;2001-09-10;0;109.0;['English'];;Last Orders;6.0;22;14778;Last Orders;;;;;;;;
11000000;1255;ko;27.65527;2006-07-27;88489643;119.0;['한국어/조선말'];Monsters are real.;The Host;6.7;537;1255;The Host;;;;;;;;
0;45226;en;1.379643;1981-11-13;0;100.0;['English'];Who says you can't take it with you?;The Pursuit of D.B. Cooper;6.8;4;45226;The Pursuit of D.B. Cooper;;;;;;;;
12000000;10212;en;9.164386;1999-03-16;0;100.0;['English', 'Italiano', 'Español'];You Are Who You Eat;Ravenous;6.9;141;10212;Ravenous;;;;;;;;
12000000;8669;en;9.779444;2008-02-22;0;97.0;['English'];Popularity is a state of mind.;Charlie Bartlett;6.5;225;8669;Charlie Bartlett;;;;;;;;
12400000;179144;it;32.523573;2013-05-21;8371085;142.0;['Italiano', '日本語', 'Español', '普通话'];;The Great Beauty;7.3;720;179144;The Great Beauty;;;;;;;;
0;16857;en;2.24888;2002-06-14;0;104.0;['English'];;The Dangerous Lives of Altar Boys;6.4;53;16857;The Dangerous Lives of Altar Boys;;;;;;;;
12000000;86825;en;27.322212;2013-02-28;12077441;99.0;['English'];Innocence Ends.;Stoker;6.5;882;86825;Stoker;;;;;;;;
12000000;844;zh;12.664787;2004-05-20;19271312;129.0;['广州话 / 廣州話', '日本語', '普通话'];Are you still in the mood for love?;2046;6.9;206;844;2046;;;;;;;;
12000000;8060;en;;;;;;;;;;;;;;;;;;;
12000000;15907;en;4.795244;2005-04-22;0;100.0;['English'];Some friendships are wilder than others;Duma;6.9;41;15907;Duma;;;;;;;;
12000000;38448;en;5.841285;2009-09-14;1644755;111.0;['English', 'Français', 'Română'];The truth is not what you know. It's what you believe.;Ondine;6.5;84;38448;Ondine;;;;;;;;
12000000;327;ja;5.327714;2000-09-09;15250000;114.0;['English', 'Italiano', '日本語', 'Español'];Are You Japanese?;Brother;6.8;107;327;Brother;;;;;;;;
1200000;9260;en;3.582733;2002-05-24;0;86.0;['English'];Five guys. One safe. No brains.;Welcome to Collinwood;6.2;50;9260;Welcome to Collinwood;;;;;;;;
0;61337;en;2.678715;1997-10-31;0;107.0;['English'];;Critical Care;6.1;9;61337;Critical Care;;;;;;;;
8000000;13079;en;9.728143;2007-09-08;0;90.0;['English'];Your life can change in an instant. That instant can last forever.;The Life Before Her Eyes;6.1;88;13079;The Life Before Her Eyes;;;;;;;;
0;89325;en;2.303865;2012-04-20;0;103.0;['English'];;Darling Companion;5.3;22;89325;Darling Companion;;;;;;;;
12000000;4170;en;11.237374;2007-01-23;0;120.0;['Pусский', 'English', 'Español', 'Polski'];Each year, more than 1,000,000 people are trafficked across international borders... against their will.;Trade;6.8;67;4170;Trade;;;;;;;;
0;41508;hu;;;;;;;;;;;;;;;;;;;
12000000;12479;en;2.695896;1999-02-13;0;110.0;['Český', 'English', 'Français'];;Breakfast of Champions;5.2;28;12479;Breakfast of Champions;;;;;;;;
0;44555;zh;1.416796;2009-12-11;0;95.0;['普通话'];;A Woman, a Gun and a Noodle Shop;4.8;13;44555;A Woman, a Gun and a Noodle Shop;;;;;;;;
