genres;id;;;;;;;;
Music;10186;;;;;;;;
Comedy;25704;;;;;;;;
Drama;133694;;;;;;;;
Comedy;19265;;;;;;;;
Romance;19265;;;;;;;;
Thriller;36047;;;;;;;;
Adventure;8053;;;;;;;;
Crime;8053;;;;;;;;
Drama;8053;;;;;;;;
Mystery;8053;;;;;;;;
Western;8053;;;;;;;;
Comedy;2290;;;;;;;;
Drama;2290;;;;;;;;
History;2290;;;;;;;;
Action;5236;;;;;;;;
Comedy;5236;;;;;;;;
Crime;5236;;;;;;;;
Mystery;5236;;;;;;;;
Thriller;6552;;;;;;;;
Comedy;6552;;;;;;;;
Horror;6552;;;;;;;;
Thriller;1018;;;;;;;;
Drama;1018;;;;;;;;
Mystery;1018;;;;;;;;
Drama;10075;;;;;;;;
Fantasy;10075;;;;;;;;
Horror;10075;;;;;;;;
Romance;10075;;;;;;;;
Comedy;38031;;;;;;;;
Drama;38031;;;;;;;;
Romance;38031;;;;;;;;
Drama;42188;;;;;;;;
Romance;42188;;;;;;;;
Science Fiction;42188;;;;;;;;
Drama;112430;;;;;;;;
Thriller;6687;;;;;;;;
Crime;6687;;;;;;;;
Mystery;6687;;;;;;;;
Adventure;13853;;;;;;;;
Drama;13853;;;;;;;;
Comedy;31306;;;;;;;;
Drama;31306;;;;;;;;
Horror;8461;;;;;;;;
Thriller;8461;;;;;;;;
Crime;8461;;;;;;;;
Drama;331592;;;;;;;;
Thriller;331592;;;;;;;;
Science Fiction;331592;;;;;;;;
Drama;47692;;;;;;;;
Drama;19;;;;;;;;
Science Fiction;19;;;;;;;;
Action;10045;;;;;;;;
Thriller;10045;;;;;;;;
Science Fiction;10045;;;;;;;;
Drama;400;;;;;;;;
Crime;400;;;;;;;;
Action;253450;;;;;;;;
Drama;253450;;;;;;;;
History;253450;;;;;;;;
Drama;9104;;;;;;;;
Comedy;9104;;;;;;;;
War;9104;;;;;;;;
Crime;9104;;;;;;;;
Thriller;9104;;;;;;;;
Thriller;11190;;;;;;;;
Drama;11190;;;;;;;;
Mystery;11190;;;;;;;;
Adventure;16353;;;;;;;;
Action;16353;;;;;;;;
Thriller;16353;;;;;;;;
Adventure;23759;;;;;;;;
Action;23759;;;;;;;;
Drama;23759;;;;;;;;
Drama;24206;;;;;;;;
Action;24206;;;;;;;;
Thriller;24206;;;;;;;;
Mystery;10185;;;;;;;;
Drama;10185;;;;;;;;
Crime;10185;;;;;;;;
Thriller;10185;;;;;;;;
Horror;10185;;;;;;;;
Drama;75033;;;;;;;;
Drama;74536;;;;;;;;
Thriller;74536;;;;;;;;
Crime;74536;;;;;;;;
Action;31668;;;;;;;;
Comedy;31668;;;;;;;;
Drama;31668;;;;;;;;
History;31668;;;;;;;;
Comedy;13501;;;;;;;;
Drama;13501;;;;;;;;
Romance;13501;;;;;;;;
Fantasy;13501;;;;;;;;
Music;13501;;;;;;;;
Drama;15208;;;;;;;;
Fantasy;15208;;;;;;;;
Animation;172391;;;;;;;;
Adventure;172391;;;;;;;;
Family;172391;;;;;;;;
Thriller;262543;;;;;;;;
Science Fiction;262543;;;;;;;;
Action;9288;;;;;;;;
Adventure;9288;;;;;;;;
Fantasy;9288;;;;;;;;
Drama;20083;;;;;;;;
Action;20083;;;;;;;;
Thriller;20083;;;;;;;;
Crime;20083;;;;;;;;
Drama;40880;;;;;;;;
Foreign;40880;;;;;;;;
Romance;137;;;;;;;;
Fantasy;137;;;;;;;;
Drama;137;;;;;;;;
Comedy;137;;;;;;;;
Comedy;264999;;;;;;;;
Drama;264999;;;;;;;;
Music;264999;;;;;;;;
Drama;454;;;;;;;;
Romance;454;;;;;;;;
Drama;53457;;;;;;;;
War;53457;;;;;;;;
Drama;288980;;;;;;;;
Western;33;;;;;;;;
Drama;1951;;;;;;;;
Drama;12405;;;;;;;;
Romance;12405;;;;;;;;
Drama;10998;;;;;;;;
Romance;10998;;;;;;;;
Thriller;10998;;;;;;;;
Romance;114;;;;;;;;
Comedy;114;;;;;;;;
Adventure;9396;;;;;;;;
Comedy;9396;;;;;;;;
Thriller;319910;;;;;;;;
Mystery;319910;;;;;;;;
Drama;319910;;;;;;;;
Crime;319910;;;;;;;;
Drama;2604;;;;;;;;
War;2604;;;;;;;;
Comedy;864;;;;;;;;
Mystery;14435;;;;;;;;
Horror;14435;;;;;;;;
Drama;1931;;;;;;;;
Music;1931;;;;;;;;
Adventure;691;;;;;;;;
Action;691;;;;;;;;
Thriller;691;;;;;;;;
Horror;9877;;;;;;;;
Thriller;9877;;;;;;;;
Comedy;62008;;;;;;;;
Drama;62008;;;;;;;;
Romance;62008;;;;;;;;
Action;12227;;;;;;;;
Adventure;12227;;;;;;;;
Drama;12227;;;;;;;;
Family;12227;;;;;;;;
Comedy;13824;;;;;;;;
Family;13824;;;;;;;;
History;71688;;;;;;;;
Drama;71688;;;;;;;;
Action;15173;;;;;;;;
Adventure;15173;;;;;;;;
Animation;15173;;;;;;;;
Comedy;15173;;;;;;;;
Family;15173;;;;;;;;
Fantasy;15173;;;;;;;;
Romance;15173;;;;;;;;
Drama;8291;;;;;;;;
Romance;8291;;;;;;;;
Action;13950;;;;;;;;
Adventure;13950;;;;;;;;
Comedy;13950;;;;;;;;
Comedy;12158;;;;;;;;
Horror;12158;;;;;;;;
Romance;12158;;;;;;;;
Horror;11586;;;;;;;;
Thriller;11586;;;;;;;;
Fantasy;11586;;;;;;;;
Horror;10008;;;;;;;;
Thriller;10008;;;;;;;;
Comedy;2830;;;;;;;;
Romance;2830;;;;;;;;
Thriller;12403;;;;;;;;
Mystery;12403;;;;;;;;
Adventure;12403;;;;;;;;
Comedy;34563;;;;;;;;
Comedy;14557;;;;;;;;
Comedy;10368;;;;;;;;
Drama;10368;;;;;;;;
War;10368;;;;;;;;
Horror;10280;;;;;;;;
Thriller;10280;;;;;;;;
Drama;12637;;;;;;;;
Music;12637;;;;;;;;
Romance;12637;;;;;;;;
Comedy;34152;;;;;;;;
Drama;34152;;;;;;;;
Comedy;14434;;;;;;;;
Romance;14434;;;;;;;;
Horror;11470;;;;;;;;
Science Fiction;11470;;;;;;;;
History;10741;;;;;;;;
Drama;10741;;;;;;;;
Comedy;24940;;;;;;;;
Romance;24940;;;;;;;;
Comedy;82679;;;;;;;;
Drama;2013;;;;;;;;
Romance;1440;;;;;;;;
Drama;1440;;;;;;;;
Drama;18041;;;;;;;;
Mystery;18041;;;;;;;;
Thriller;18041;;;;;;;;
Drama;28029;;;;;;;;
Romance;28029;;;;;;;;
Action;1123;;;;;;;;
Drama;1123;;;;;;;;
Thriller;1123;;;;;;;;
Horror;14033;;;;;;;;
Mystery;14033;;;;;;;;
Thriller;14033;;;;;;;;
Drama;87729;;;;;;;;
Romance;87729;;;;;;;;
Comedy;16899;;;;;;;;
Romance;16899;;;;;;;;
Action;41317;;;;;;;;
Adventure;41317;;;;;;;;
Drama;41317;;;;;;;;
Romance;41317;;;;;;;;
History;245700;;;;;;;;
Drama;245700;;;;;;;;
Drama;37842;;;;;;;;
Romance;37842;;;;;;;;
Drama;9045;;;;;;;;
History;9045;;;;;;;;
History;44092;;;;;;;;
Action;44092;;;;;;;;
Comedy;16005;;;;;;;;
Drama;16005;;;;;;;;
History;16005;;;;;;;;
Drama;44754;;;;;;;;
Comedy;23988;;;;;;;;
Horror;23988;;;;;;;;
Romance;43949;;;;;;;;
Drama;43949;;;;;;;;
Drama;142;;;;;;;;
Romance;142;;;;;;;;
Comedy;9603;;;;;;;;
Drama;9603;;;;;;;;
Romance;9603;;;;;;;;
Drama;10712;;;;;;;;
Romance;10712;;;;;;;;
Comedy;243938;;;;;;;;
Drama;10876;;;;;;;;
Comedy;86838;;;;;;;;
Crime;86838;;;;;;;;
Drama;25208;;;;;;;;
Mystery;25208;;;;;;;;
Thriller;25208;;;;;;;;
Drama;613;;;;;;;;
History;613;;;;;;;;
War;613;;;;;;;;
Drama;1913;;;;;;;;
Thriller;97370;;;;;;;;
Science Fiction;97370;;;;;;;;
Drama;97370;;;;;;;;
Comedy;801;;;;;;;;
Drama;801;;;;;;;;
War;801;;;;;;;;
Action;70829;;;;;;;;
Comedy;70829;;;;;;;;
Thriller;70829;;;;;;;;
Documentary;54518;;;;;;;;
Music;54518;;;;;;;;
Family;54518;;;;;;;;
Drama;44214;;;;;;;;
Thriller;44214;;;;;;;;
Drama;240;;;;;;;;
Crime;240;;;;;;;;
Drama;9816;;;;;;;;
Family;9816;;;;;;;;
Romance;9816;;;;;;;;
Music;9816;;;;;;;;
Horror;10131;;;;;;;;
Thriller;10131;;;;;;;;
Drama;339984;;;;;;;;
Comedy;8859;;;;;;;;
Crime;11967;;;;;;;;
Action;11967;;;;;;;;
Adventure;11967;;;;;;;;
Drama;11967;;;;;;;;
Western;11967;;;;;;;;
Comedy;239563;;;;;;;;
Comedy;222899;;;;;;;;
Romance;222899;;;;;;;;
Comedy;4951;;;;;;;;
Romance;4951;;;;;;;;
Drama;4951;;;;;;;;
Comedy;10985;;;;;;;;
Family;10985;;;;;;;;
Comedy;9644;;;;;;;;
Horror;332567;;;;;;;;
Drama;332567;;;;;;;;
Thriller;332567;;;;;;;;
Science Fiction;1954;;;;;;;;
Thriller;1954;;;;;;;;
Comedy;15489;;;;;;;;
Family;15489;;;;;;;;
Comedy;15250;;;;;;;;
Drama;15250;;;;;;;;
Science Fiction;22345;;;;;;;;
Comedy;22345;;;;;;;;
Family;22345;;;;;;;;
Action;9448;;;;;;;;
Adventure;9448;;;;;;;;
Comedy;9448;;;;;;;;
Thriller;9448;;;;;;;;
Comedy;38223;;;;;;;;
Drama;38223;;;;;;;;
Family;38223;;;;;;;;
Drama;11186;;;;;;;;
Horror;11186;;;;;;;;
Crime;136835;;;;;;;;
Thriller;136835;;;;;;;;
Science Fiction;5876;;;;;;;;
Horror;5876;;;;;;;;
Thriller;5876;;;;;;;;
Drama;264660;;;;;;;;
Science Fiction;264660;;;;;;;;
Fantasy;492;;;;;;;;
Drama;492;;;;;;;;
Comedy;492;;;;;;;;
Comedy;25462;;;;;;;;
Romance;25462;;;;;;;;
Family;238603;;;;;;;;
Adventure;238603;;;;;;;;
Science Fiction;238603;;;;;;;;
Drama;10691;;;;;;;;
Romance;10691;;;;;;;;
Action;1251;;;;;;;;
Adventure;1251;;;;;;;;
Drama;1251;;;;;;;;
War;1251;;;;;;;;
Adventure;5172;;;;;;;;
Comedy;5172;;;;;;;;
Drama;5172;;;;;;;;
Science Fiction;5172;;;;;;;;
Comedy;58680;;;;;;;;
Romance;58680;;;;;;;;
Drama;264644;;;;;;;;
Thriller;264644;;;;;;;;
Comedy;14577;;;;;;;;
Comedy;11592;;;;;;;;
Crime;11592;;;;;;;;
Horror;11592;;;;;;;;
Thriller;11592;;;;;;;;
Comedy;16406;;;;;;;;
Drama;19052;;;;;;;;
Thriller;19052;;;;;;;;
Music;3682;;;;;;;;
Drama;3682;;;;;;;;
Adventure;9683;;;;;;;;
Comedy;9683;;;;;;;;
Drama;9683;;;;;;;;
Romance;9683;;;;;;;;
Comedy;2084;;;;;;;;
Crime;2084;;;;;;;;
Thriller;2084;;;;;;;;
Comedy;107811;;;;;;;;
Drama;2266;;;;;;;;
Romance;2266;;;;;;;;
Drama;13074;;;;;;;;
Comedy;144340;;;;;;;;
Drama;144340;;;;;;;;
Romance;144340;;;;;;;;
Romance;48217;;;;;;;;
Drama;48217;;;;;;;;
Drama;28211;;;;;;;;
Thriller;28211;;;;;;;;
Mystery;28211;;;;;;;;
Comedy;47502;;;;;;;;
Crime;47502;;;;;;;;
Drama;47502;;;;;;;;
Drama;9950;;;;;;;;
Action;9950;;;;;;;;
Comedy;9950;;;;;;;;
Crime;9950;;;;;;;;
Drama;84892;;;;;;;;
Romance;84892;;;;;;;;
Action;24227;;;;;;;;
Drama;9672;;;;;;;;
Drama;44853;;;;;;;;
Romance;44853;;;;;;;;
Western;44853;;;;;;;;
Thriller;157544;;;;;;;;
Horror;157544;;;;;;;;
Action;59678;;;;;;;;
Comedy;59678;;;;;;;;
Science Fiction;59678;;;;;;;;
Drama;79777;;;;;;;;
Romance;79777;;;;;;;;
War;79777;;;;;;;;
Crime;158011;;;;;;;;
Thriller;158011;;;;;;;;
History;407887;;;;;;;;
Drama;407887;;;;;;;;
War;407887;;;;;;;;
Action;407887;;;;;;;;
Family;17043;;;;;;;;
Action;17043;;;;;;;;
Adventure;17043;;;;;;;;
Comedy;8952;;;;;;;;
Drama;8952;;;;;;;;
Romance;8952;;;;;;;;
Adventure;62204;;;;;;;;
Drama;62204;;;;;;;;
Drama;13435;;;;;;;;
Romance;13435;;;;;;;;
Drama;17187;;;;;;;;
Romance;17187;;;;;;;;
Action;319;;;;;;;;
Thriller;319;;;;;;;;
Crime;319;;;;;;;;
Romance;319;;;;;;;;
Romance;59457;;;;;;;;
Science Fiction;59457;;;;;;;;
Crime;9504;;;;;;;;
Drama;9504;;;;;;;;
Mystery;9504;;;;;;;;
Crime;37414;;;;;;;;
Drama;37414;;;;;;;;
Thriller;37414;;;;;;;;
Drama;6217;;;;;;;;
Fantasy;6217;;;;;;;;
Horror;6217;;;;;;;;
Thriller;6217;;;;;;;;
Horror;26688;;;;;;;;
Mystery;26688;;;;;;;;
Thriller;26688;;;;;;;;
Adventure;43867;;;;;;;;
Drama;43867;;;;;;;;
Romance;43867;;;;;;;;
Comedy;6615;;;;;;;;
Romance;6615;;;;;;;;
Drama;6615;;;;;;;;
War;14574;;;;;;;;
Drama;14574;;;;;;;;
Drama;16;;;;;;;;
Crime;16;;;;;;;;
Music;16;;;;;;;;
Drama;39780;;;;;;;;
Romance;39780;;;;;;;;
Crime;21612;;;;;;;;
Drama;21612;;;;;;;;
Comedy;36691;;;;;;;;
Drama;36691;;;;;;;;
Romance;36691;;;;;;;;
Action;23631;;;;;;;;
Comedy;23631;;;;;;;;
Thriller;23631;;;;;;;;
Crime;45324;;;;;;;;
Comedy;45324;;;;;;;;
Drama;45324;;;;;;;;
Animation;12144;;;;;;;;
Adventure;12144;;;;;;;;
Family;12144;;;;;;;;
Action;11658;;;;;;;;
Adventure;11658;;;;;;;;
Drama;11658;;;;;;;;
History;11658;;;;;;;;
War;11658;;;;;;;;
Drama;56601;;;;;;;;
Family;56601;;;;;;;;
Drama;9552;;;;;;;;
Horror;9552;;;;;;;;
Thriller;9552;;;;;;;;
Horror;578;;;;;;;;
Thriller;578;;;;;;;;
Adventure;578;;;;;;;;
Comedy;2105;;;;;;;;
Romance;2105;;;;;;;;
Animation;126319;;;;;;;;
Comedy;126319;;;;;;;;
Drama;126319;;;;;;;;
Family;126319;;;;;;;;
Action;10136;;;;;;;;
Adventure;10136;;;;;;;;
Comedy;10136;;;;;;;;
Comedy;67660;;;;;;;;
Romance;67660;;;;;;;;
Comedy;10611;;;;;;;;
Drama;10611;;;;;;;;
Action;154;;;;;;;;
Adventure;154;;;;;;;;
Science Fiction;154;;;;;;;;
Thriller;154;;;;;;;;
Comedy;3049;;;;;;;;
Mystery;3049;;;;;;;;
Thriller;860;;;;;;;;
Science Fiction;860;;;;;;;;
Crime;9281;;;;;;;;
Drama;9281;;;;;;;;
Romance;9281;;;;;;;;
Thriller;9281;;;;;;;;
Action;75674;;;;;;;;
Thriller;75674;;;;;;;;
War;75674;;;;;;;;
Music;9762;;;;;;;;
Drama;9762;;;;;;;;
Romance;9762;;;;;;;;
Crime;9762;;;;;;;;
Animation;3179;;;;;;;;
Comedy;3179;;;;;;;;
Comedy;184;;;;;;;;
Crime;184;;;;;;;;
Romance;184;;;;;;;;
Comedy;13335;;;;;;;;
Adventure;13335;;;;;;;;
Science Fiction;76726;;;;;;;;
Drama;76726;;;;;;;;
Thriller;76726;;;;;;;;
Music;10269;;;;;;;;
Drama;10269;;;;;;;;
Romance;10269;;;;;;;;
Family;36819;;;;;;;;
Fantasy;36819;;;;;;;;
Science Fiction;36819;;;;;;;;
Adventure;36819;;;;;;;;
Comedy;36819;;;;;;;;
Action;17130;;;;;;;;
Adventure;17130;;;;;;;;
Comedy;17130;;;;;;;;
Drama;17130;;;;;;;;
Family;17130;;;;;;;;
Music;17130;;;;;;;;
Romance;17130;;;;;;;;
Comedy;57214;;;;;;;;
Crime;57214;;;;;;;;
Drama;11202;;;;;;;;
History;11202;;;;;;;;
War;11202;;;;;;;;
Horror;9357;;;;;;;;
Thriller;9357;;;;;;;;
Horror;13812;;;;;;;;
Science Fiction;13812;;;;;;;;
Thriller;13812;;;;;;;;
Drama;9030;;;;;;;;
Horror;9030;;;;;;;;
Thriller;9030;;;;;;;;
Comedy;19084;;;;;;;;
Family;19084;;;;;;;;
Comedy;8386;;;;;;;;
Comedy;10437;;;;;;;;
Family;10437;;;;;;;;
Fantasy;10437;;;;;;;;
Drama;10437;;;;;;;;
Drama;1360;;;;;;;;
Romance;1360;;;;;;;;
Documentary;101267;;;;;;;;
Music;101267;;;;;;;;
Romance;222935;;;;;;;;
Drama;222935;;;;;;;;
Drama;10220;;;;;;;;
Crime;10220;;;;;;;;
Drama;284296;;;;;;;;
Comedy;284296;;;;;;;;
Horror;31915;;;;;;;;
Science Fiction;31915;;;;;;;;
Horror;11601;;;;;;;;
Mystery;11601;;;;;;;;
Thriller;11601;;;;;;;;
Drama;205220;;;;;;;;
Comedy;11354;;;;;;;;
Drama;11354;;;;;;;;
Horror;16241;;;;;;;;
Drama;16241;;;;;;;;
Thriller;16241;;;;;;;;
Science Fiction;16241;;;;;;;;
Fantasy;14191;;;;;;;;
Romance;14191;;;;;;;;
Family;14191;;;;;;;;
Comedy;14191;;;;;;;;
Drama;286565;;;;;;;;
Mystery;286565;;;;;;;;
Romance;286565;;;;;;;;
Comedy;26710;;;;;;;;
Drama;129670;;;;;;;;
Adventure;129670;;;;;;;;
Horror;9059;;;;;;;;
Comedy;9059;;;;;;;;
Thriller;9059;;;;;;;;
Comedy;34549;;;;;;;;
Family;34549;;;;;;;;
Fantasy;34549;;;;;;;;
Science Fiction;34549;;;;;;;;
Comedy;57157;;;;;;;;
Drama;57157;;;;;;;;
Action;1948;;;;;;;;
Thriller;1948;;;;;;;;
Crime;1948;;;;;;;;
Comedy;28353;;;;;;;;
Romance;28353;;;;;;;;
Comedy;46889;;;;;;;;
Drama;46889;;;;;;;;
Romance;46889;;;;;;;;
Comedy;38093;;;;;;;;
Drama;38093;;;;;;;;
Romance;38093;;;;;;;;
Drama;14976;;;;;;;;
Romance;11027;;;;;;;;
Crime;11027;;;;;;;;
Drama;11027;;;;;;;;
Drama;3635;;;;;;;;
Romance;3635;;;;;;;;
Action;387;;;;;;;;
Drama;387;;;;;;;;
History;387;;;;;;;;
War;387;;;;;;;;
Adventure;387;;;;;;;;
Comedy;6020;;;;;;;;
Comedy;122906;;;;;;;;
Drama;122906;;;;;;;;
Science Fiction;122906;;;;;;;;
Adventure;9550;;;;;;;;
Drama;9550;;;;;;;;
Action;9550;;;;;;;;
Romance;9550;;;;;;;;
Drama;60599;;;;;;;;
Thriller;60599;;;;;;;;
Science Fiction;227719;;;;;;;;
Thriller;227719;;;;;;;;
Drama;14299;;;;;;;;
History;14299;;;;;;;;
Music;14299;;;;;;;;
Action;19419;;;;;;;;
Comedy;19419;;;;;;;;
Action;12088;;;;;;;;
Thriller;12088;;;;;;;;
Science Fiction;12088;;;;;;;;
Comedy;14799;;;;;;;;
Drama;14799;;;;;;;;
Drama;9466;;;;;;;;
Comedy;9466;;;;;;;;
Drama;7510;;;;;;;;
Comedy;7510;;;;;;;;
Comedy;31246;;;;;;;;
Romance;31246;;;;;;;;
Comedy;61752;;;;;;;;
Mystery;10944;;;;;;;;
Thriller;10944;;;;;;;;
Drama;10362;;;;;;;;
Romance;10362;;;;;;;;
Comedy;14778;;;;;;;;
Drama;14778;;;;;;;;
Horror;1255;;;;;;;;
Drama;1255;;;;;;;;
Science Fiction;1255;;;;;;;;
Adventure;45226;;;;;;;;
Crime;45226;;;;;;;;
Thriller;45226;;;;;;;;
Comedy;10212;;;;;;;;
Horror;10212;;;;;;;;
Thriller;10212;;;;;;;;
Western;10212;;;;;;;;
Comedy;8669;;;;;;;;
Drama;8669;;;;;;;;
Comedy;179144;;;;;;;;
Drama;179144;;;;;;;;
Comedy;16857;;;;;;;;
Drama;16857;;;;;;;;
Drama;86825;;;;;;;;
Horror;86825;;;;;;;;
Thriller;86825;;;;;;;;
Fantasy;844;;;;;;;;
Drama;844;;;;;;;;
Science Fiction;844;;;;;;;;
Romance;844;;;;;;;;
Crime;8060;;;;;;;;
Drama;8060;;;;;;;;
Romance;8060;;;;;;;;
Adventure;15907;;;;;;;;
Drama;15907;;;;;;;;
Family;15907;;;;;;;;
Drama;38448;;;;;;;;
Romance;38448;;;;;;;;
Crime;327;;;;;;;;
Drama;327;;;;;;;;
Thriller;327;;;;;;;;
Comedy;9260;;;;;;;;
Comedy;61337;;;;;;;;
Drama;61337;;;;;;;;
Thriller;13079;;;;;;;;
Drama;13079;;;;;;;;
Mystery;13079;;;;;;;;
Drama;89325;;;;;;;;
Romance;89325;;;;;;;;
Drama;4170;;;;;;;;
Thriller;4170;;;;;;;;
War;41508;;;;;;;;
Drama;41508;;;;;;;;
Comedy;12479;;;;;;;;
Comedy;44555;;;;;;;;
Drama;44555;;;;;;;;
Thriller;44555;;;;;;;;
Thriller;10133;;;;;;;;
Science Fiction;10133;;;;;;;;
Mystery;10133;;;;;;;;
Drama;21345;;;;;;;;
History;21345;;;;;;;;
War;21345;;;;;;;;
Animation;173931;;;;;;;;
Family;173931;;;;;;;;
Action;173931;;;;;;;;
Adventure;173931;;;;;;;;
Comedy;173931;;;;;;;;
Science Fiction;61984;;;;;;;;
War;50601;;;;;;;;
Drama;50601;;;;;;;;
Horror;26466;;;;;;;;
Drama;345003;;;;;;;;
Drama;236751;;;;;;;;
Thriller;107;;;;;;;;
Crime;107;;;;;;;;
Drama;357837;;;;;;;;
Romance;357837;;;;;;;;
Drama;8913;;;;;;;;
Horror;8913;;;;;;;;
Drama;13889;;;;;;;;
Drama;18530;;;;;;;;
Drama;358451;;;;;;;;
History;358451;;;;;;;;
Romance;358451;;;;;;;;
Fantasy;927;;;;;;;;
Horror;927;;;;;;;;
Comedy;927;;;;;;;;
Adventure;11;;;;;;;;
Action;11;;;;;;;;
Science Fiction;11;;;;;;;;
Comedy;291870;;;;;;;;
Drama;907;;;;;;;;
Romance;907;;;;;;;;
War;907;;;;;;;;
Adventure;206563;;;;;;;;
Crime;206563;;;;;;;;
Drama;206563;;;;;;;;
Thriller;206563;;;;;;;;
Comedy;11887;;;;;;;;
Drama;11887;;;;;;;;
Family;11887;;;;;;;;
Music;11887;;;;;;;;
Romance;11887;;;;;;;;
Drama;45317;;;;;;;;
Action;12094;;;;;;;;
Comedy;12094;;;;;;;;
Documentary;12094;;;;;;;;
Comedy;10377;;;;;;;;
Drama;10377;;;;;;;;
Drama;249164;;;;;;;;
Action;256092;;;;;;;;
Comedy;256092;;;;;;;;
Crime;256092;;;;;;;;
Comedy;9942;;;;;;;;
Comedy;10748;;;;;;;;
Family;10748;;;;;;;;
Science Fiction;10748;;;;;;;;
Thriller;1817;;;;;;;;
Drama;1817;;;;;;;;
Drama;10229;;;;;;;;
Romance;10229;;;;;;;;
Drama;687;;;;;;;;
Drama;796;;;;;;;;
Romance;796;;;;;;;;
Thriller;796;;;;;;;;
Horror;22804;;;;;;;;
Mystery;22804;;;;;;;;
Comedy;10156;;;;;;;;
Adventure;12837;;;;;;;;
Action;17708;;;;;;;;
Comedy;17708;;;;;;;;
Crime;17708;;;;;;;;
Drama;13937;;;;;;;;
Horror;13937;;;;;;;;
Thriller;13937;;;;;;;;
Crime;13937;;;;;;;;
Drama;28932;;;;;;;;
Action;28932;;;;;;;;
Science Fiction;31909;;;;;;;;
Drama;167073;;;;;;;;
Romance;167073;;;;;;;;
Drama;3175;;;;;;;;
Romance;3175;;;;;;;;
War;3175;;;;;;;;
Comedy;14369;;;;;;;;
Comedy;16888;;;;;;;;
Drama;121826;;;;;;;;
Comedy;121826;;;;;;;;
Romance;121826;;;;;;;;
Comedy;10646;;;;;;;;
Romance;10646;;;;;;;;
Drama;12149;;;;;;;;
Thriller;12149;;;;;;;;
Crime;12149;;;;;;;;
Drama;304357;;;;;;;;
Drama;11184;;;;;;;;
Fantasy;766;;;;;;;;
Horror;766;;;;;;;;
Comedy;766;;;;;;;;
Comedy;20009;;;;;;;;
Romance;20009;;;;;;;;
Romance;1587;;;;;;;;
Drama;1587;;;;;;;;
Drama;30973;;;;;;;;
History;30973;;;;;;;;
Crime;11109;;;;;;;;
Drama;11109;;;;;;;;
Comedy;9027;;;;;;;;
Romance;9027;;;;;;;;
Comedy;63020;;;;;;;;
Drama;63020;;;;;;;;
Romance;63020;;;;;;;;
Drama;86829;;;;;;;;
Music;86829;;;;;;;;
Drama;11065;;;;;;;;
Romance;11065;;;;;;;;
Thriller;11065;;;;;;;;
Drama;13888;;;;;;;;
Adventure;13888;;;;;;;;
Romance;13888;;;;;;;;
Drama;42345;;;;;;;;
History;42345;;;;;;;;
Comedy;13994;;;;;;;;
Music;13994;;;;;;;;
Romance;13994;;;;;;;;
Drama;1590;;;;;;;;
Drama;62728;;;;;;;;
Thriller;62728;;;;;;;;
Crime;62728;;;;;;;;
Horror;11917;;;;;;;;
Thriller;11917;;;;;;;;
Crime;11917;;;;;;;;
Drama;45138;;;;;;;;
Action;45138;;;;;;;;
Thriller;45138;;;;;;;;
Crime;45138;;;;;;;;
Foreign;45138;;;;;;;;
Drama;80271;;;;;;;;
Comedy;80271;;;;;;;;
Romance;80271;;;;;;;;
Crime;4657;;;;;;;;
Drama;4657;;;;;;;;
Mystery;4657;;;;;;;;
Thriller;4657;;;;;;;;
Drama;14395;;;;;;;;
Romance;14395;;;;;;;;
Drama;24137;;;;;;;;
Comedy;24137;;;;;;;;
Romance;24137;;;;;;;;
Science Fiction;190847;;;;;;;;
Thriller;190847;;;;;;;;
Horror;190847;;;;;;;;
Horror;11056;;;;;;;;
Science Fiction;62;;;;;;;;
Mystery;62;;;;;;;;
Adventure;62;;;;;;;;
Science Fiction;601;;;;;;;;
Adventure;601;;;;;;;;
Family;601;;;;;;;;
Fantasy;601;;;;;;;;
Romance;13067;;;;;;;;
Comedy;13067;;;;;;;;
Drama;13067;;;;;;;;
Adventure;25379;;;;;;;;
Drama;25379;;;;;;;;
Family;25379;;;;;;;;
Drama;88641;;;;;;;;
Comedy;88641;;;;;;;;
Drama;58051;;;;;;;;
Comedy;58051;;;;;;;;
Romance;58051;;;;;;;;
Foreign;58051;;;;;;;;
Drama;14877;;;;;;;;
Action;14877;;;;;;;;
History;14877;;;;;;;;
Western;14877;;;;;;;;
Romance;14877;;;;;;;;
History;96399;;;;;;;;
Drama;96399;;;;;;;;
Comedy;304410;;;;;;;;
Drama;304410;;;;;;;;
Music;304410;;;;;;;;
Drama;489;;;;;;;;
Drama;373314;;;;;;;;
Thriller;373314;;;;;;;;
Horror;214;;;;;;;;
Thriller;214;;;;;;;;
Crime;214;;;;;;;;
Action;10890;;;;;;;;
Comedy;10890;;;;;;;;
Comedy;1588;;;;;;;;
Action;316727;;;;;;;;
Horror;316727;;;;;;;;
Thriller;316727;;;;;;;;
Comedy;10314;;;;;;;;
Romance;10314;;;;;;;;
Horror;663;;;;;;;;
Thriller;663;;;;;;;;
Crime;663;;;;;;;;
Drama;11804;;;;;;;;
Horror;11804;;;;;;;;
Thriller;11804;;;;;;;;
Drama;16781;;;;;;;;
Comedy;16781;;;;;;;;
Romance;16781;;;;;;;;
Drama;11873;;;;;;;;
Action;9289;;;;;;;;
Drama;9289;;;;;;;;
History;9289;;;;;;;;
War;9289;;;;;;;;
Comedy;10414;;;;;;;;
Family;10414;;;;;;;;
Horror;1970;;;;;;;;
Mystery;1970;;;;;;;;
